word,tf-idf,tf,idf,words_num
主播,0.5459220454110681,0.0456656346749226,11.9547675029,1292.0
卡个,0.3701166409566563,0.030959752321981424,11.9547675029,1292.0
迷路,0.3110972609063313,0.032507739938080496,9.56994431169,1292.0
礼物,0.3026157997207895,0.039473684210526314,7.66626692626,1292.0
sh,0.2960933127653251,0.02476780185758514,11.9547675029,1292.0
kx,0.2683345646935758,0.02244582043343653,11.9547675029,1292.0
淡定,0.25908164866965944,0.021671826625386997,11.9547675029,1292.0
牌子,0.2555911717908049,0.03173374613003096,8.05423887692,1292.0
订阅,0.2367166082089551,0.02863777089783282,8.26588804881,1292.0
守护,0.2357401870935371,0.027089783281733747,8.70218062071,1292.0
hx,0.20356415252616097,0.017027863777089782,11.9547675029,1292.0
哥哥,0.17224941687871517,0.027089783281733747,6.35846418878,1292.0
帅哥,0.16112115695294116,0.014705882352941176,10.9562386728,1292.0
dx,0.15729957240657894,0.013157894736842105,11.9547675029,1292.0
人品,0.15532058165241489,0.017027863777089782,9.12155415886,1292.0
小姐姐,0.15497688285944272,0.01238390092879257,12.5143832909,1292.0
直播间,0.15124674447167183,0.01393188854489164,10.8561552143,1292.0
xd,0.14804665638266254,0.01238390092879257,11.9547675029,1292.0
荧光棒,0.1387220705001548,0.010835913312693499,12.8020653633,1292.0
谢谢,0.13695454614891642,0.018575851393188854,7.37271973435,1292.0
贵宾席,0.13318680832275542,0.010835913312693499,12.2912397395,1292.0
快乐,0.13218315287245355,0.01780185758513932,7.42524493527,1292.0
10,0.12954082433482972,0.010835913312693499,11.9547675029,1292.0
免费,0.12767579558395512,0.01780185758513932,7.17204903889,1292.0
直播,0.12684827237990712,0.01393188854489164,9.10488710638,1292.0
画面,0.12667705112138547,0.016253869969040248,7.79365476423,1292.0
点点,0.12501674257179568,0.01393188854489164,8.97342396682,1292.0
藏宝图,0.12367346487113003,0.010061919504643963,12.2912397395,1292.0
良心,0.12073997349485294,0.014705882352941176,8.21031819765,1292.0
新主播,0.1202879083109133,0.010061919504643963,11.9547675029,1292.0
喜欢,0.11917173907239938,0.02089783281733746,5.70258840302,1292.0
徽章,0.11307212421733748,0.010835913312693499,10.4349417492,1292.0
激动,0.10698521685109134,0.016253869969040248,6.58213810341,1292.0
粉丝,0.1009442278841641,0.010835913312693499,9.31571017331,1292.0
路过,0.0985821225914551,0.01238390092879257,7.96050639926,1292.0
土豪,0.09834060562700464,0.010061919504643963,9.77354326693,1292.0
质变,0.09741115271547988,0.010061919504643963,9.6811699468,1292.0
欢迎,0.09618570506842106,0.01393188854489164,6.9039961638,1292.0
一天,0.0957897989151161,0.01780185758513932,5.38088783471,1292.0
感谢,0.09278202923739938,0.01238390092879257,7.49214886092,1292.0
戴上,0.09198641052761611,0.010835913312693499,8.48903160012,1292.0
扛得住,0.08917847389295666,0.00696594427244582,12.8020653633,1292.0
全靠,0.08723250577133126,0.010061919504643963,8.66956903512,1292.0
显酷,0.08327624421524767,0.00696594427244582,11.9547675029,1292.0
不行,0.08301737638526314,0.013157894736842105,6.30932060528,1292.0
每天,0.0810466584964551,0.01393188854489164,5.81734904319,1292.0
记得,0.07938264086588236,0.01238390092879257,6.41014824992,1292.0
实在,0.07743447417657896,0.013157894736842105,5.88502003742,1292.0
来到,0.07503278940710527,0.01393188854489164,5.38568688411,1292.0
火箭,0.07267055881204335,0.010061919504643963,7.22233553732,1292.0
家人,0.07046334768966718,0.010061919504643963,7.00297270885,1292.0
企图,0.06848587962743807,0.010061919504643963,6.80644280605,1292.0
来看,0.06736412858544892,0.01393188854489164,4.8352474518,1292.0
6666666666,0.06477041216741486,0.005417956656346749,11.9547675029,1292.0
6666666666666,0.06477041216741486,0.005417956656346749,11.9547675029,1292.0
问题,0.06442243423736843,0.016253869969040248,3.96351357308,1292.0
感情,0.06415054162232972,0.010061919504643963,6.37557690585,1292.0
关注,0.06325865687605263,0.013157894736842105,4.80765792258,1292.0
支持,0.06287343285176471,0.01238390092879257,5.07702970278,1292.0
兄弟,0.062258853481609915,0.010835913312693499,5.74560276416,1292.0
加入,0.06032729290421053,0.010061919504643963,5.99560480248,1292.0
666666666666,0.05551749614349845,0.0046439628482972135,11.9547675029,1292.0
fe,0.05551749614349845,0.0046439628482972135,11.9547675029,1292.0
没有,0.04095820480460526,0.013157894736842105,3.11282356515,1292.0
66666666666666,0.027758748071749224,0.0023219814241486067,11.9547675029,1292.0
ok,0.009252916023916409,0.0007739938080495357,11.9547675029,1292.0
yy,0.009252916023916409,0.0007739938080495357,11.9547675029,1292.0
777777777777777,0.009252916023916409,0.0007739938080495357,11.9547675029,1292.0
扔雷,0.009252916023916409,0.0007739938080495357,11.9547675029,1292.0
FPP,0.009252916023916409,0.0007739938080495357,11.9547675029,1292.0
感受一下,0.008773783509674924,0.0007739938080495357,11.3357282945,1292.0
网吧,0.007671589477871518,0.0007739938080495357,9.91169360541,1292.0
音量,0.0076030496966486075,0.0007739938080495357,9.82314020807,1292.0
这么久,0.007234365913606812,0.0007739938080495357,9.34680076038,1292.0
飞天,0.007226261192345201,0.0007739938080495357,9.33632946051,1292.0
透视,0.00681650731514706,0.0007739938080495357,8.80692745117,1292.0
上车,0.006570457894829722,0.0007739938080495357,8.48903160012,1292.0
游戏,0.005564192923312694,0.0007739938080495357,7.18893725692,1292.0
一会,0.005438451359535604,0.0007739938080495357,7.02647915652,1292.0
声音,0.004119059659574304,0.0007739938080495357,5.32182508017,1292.0
说话,0.0040753451490247675,0.0007739938080495357,5.26534593254,1292.0
