word,tf-idf,tf,idf,words_num
我帅,0.00674399433867951,0.0005641259302653561,11.9547675029,46089.0
服务,0.006722748044654038,0.0012584347675150252,5.34215059707,46089.0
人民,0.006668671980721431,0.0012801319186790774,5.20936310033,46089.0
上车,0.006630760867111893,0.0007810974419058778,8.48903160012,46089.0
小锅,0.006602221353025668,0.0005641259302653561,11.7034530746,46089.0
可乐,0.006595854233813925,0.000672611686085617,9.80633308975,46089.0
绝地,0.006588326671908698,0.0007377031395777734,8.9308643524,46089.0
gd,0.006484609941037991,0.000542428779101304,11.9547675029,46089.0
进群,0.006484609941037991,0.000542428779101304,11.9547675029,46089.0
tx,0.006484609941037991,0.000542428779101304,11.9547675029,46089.0
客服,0.0063955682959942715,0.0007377031395777734,8.66956903512,46089.0
支持,0.006389110693684827,0.0012584347675150252,5.07702970278,46089.0
贵宾,0.006345936243635576,0.000672611686085617,9.43476953332,46089.0
任务,0.006344173176641714,0.0011282518605307123,5.62301149112,46089.0
叫点,0.006245108717713554,0.0004990344767731997,12.5143832909,46089.0
不能,0.00623341509002148,0.0015621948838117556,3.9901648345,46089.0
卡爷,0.006225225543396472,0.0005207316279372519,11.9547675029,46089.0
Hz,0.006225225543396472,0.0005207316279372519,11.9547675029,46089.0
1100,0.006225225543396472,0.0005207316279372519,11.9547675029,46089.0
求生,0.006204016012178611,0.0006509145349215648,9.53122979951,46089.0
一种,0.0061854867218492475,0.001497103430319599,4.13163619599,46089.0
君王,0.006149668708844193,0.0006943088372496692,8.85725253506,46089.0
三级,0.006115946044889669,0.0007810974419058778,7.82993992397,46089.0
日久生情,0.006110903642791122,0.00047733732560914754,12.8020653633,46089.0
小时,0.0061088028354117025,0.001063160407038556,5.74589007921,46089.0
没卡,0.005965841145754952,0.0004990344767731997,11.9547675029,46089.0
叫开,0.005965841145754952,0.0004990344767731997,11.9547675029,46089.0
50,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
CF,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
2333333,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
有个,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
0.85,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
狗炸,0.005706456748113432,0.00047733732560914754,11.9547675029,46089.0
收到,0.0056521801210225875,0.0008461888953980343,6.67957255379,46089.0
电脑,0.005636396544554016,0.0007594002907418256,7.42216800977,46089.0
不会,0.0054561415356141375,0.0012367376163509732,4.41172117956,46089.0
25,0.005447072350471913,0.00045564017444509535,11.9547675029,46089.0
开挂,0.005447072350471913,0.00045564017444509535,11.9547675029,46089.0
40,0.005447072350471913,0.00045564017444509535,11.9547675029,46089.0
10001,0.005447072350471913,0.00045564017444509535,11.9547675029,46089.0
快递,0.00544027676945692,0.000542428779101304,10.0294766411,46089.0
过客,0.005417595737136844,0.0004990344767731997,10.8561552143,46089.0
隐身,0.005411387555864088,0.0005858230814294083,9.23723855786,46089.0
透视,0.005350386613568531,0.0006075202325934605,8.80692745117,46089.0
朋友,0.0053283550582412294,0.0009112803488901907,5.84710848284,46089.0
军团,0.005307865951597995,0.0006509145349215648,8.15447446144,46089.0
喝茶,0.005293469150673697,0.0006509145349215648,8.13235665618,46089.0
随便,0.005284738762280804,0.0007810974419058778,6.76578680041,46089.0
看到,0.0052776255959665,0.001084857558202608,4.86480972185,46089.0
联系,0.0052360033257410656,0.0009329775000542429,5.61214319256,46089.0
但炸弟,0.0051876879528303926,0.0004339430232810432,11.9547675029,46089.0
300,0.0051876879528303926,0.0004339430232810432,11.9547675029,46089.0
YY,0.0051876879528303926,0.0004339430232810432,11.9547675029,46089.0
画质,0.0051876879528303926,0.0004339430232810432,11.9547675029,46089.0
晚上,0.005174538046657553,0.0008678860465620864,5.96223210081,46089.0
虽败犹荣,0.00515900285376337,0.00041224587211699103,12.5143832909,46089.0
感觉,0.005140968303738854,0.0009112803488901907,5.64147828931,46089.0
十二,0.005121722456151576,0.000672611686085617,7.61467955747,46089.0
今晚,0.005000696633286034,0.0006943088372496692,7.20240959786,46089.0
新来,0.004992977993946062,0.0005641259302653561,8.85082164473,46089.0
扣起来,0.004991851536620452,0.00041224587211699103,12.1089181827,46089.0
中奖,0.004975856404597627,0.000542428779101304,9.17328983326,46089.0
66666666666666,0.004928303555188873,0.00041224587211699103,11.9547675029,46089.0
播过,0.004928303555188873,0.00041224587211699103,11.9547675029,46089.0
卡一卡,0.004928303555188873,0.00041224587211699103,11.9547675029,46089.0
睡觉,0.004882868011376251,0.0006943088372496692,7.03270324301,46089.0
刚才,0.004870416393514939,0.0008461888953980343,5.75570823489,46089.0
乐乐,0.004856962594501942,0.0004339430232810432,11.1926274509,46089.0
快来,0.004822214822343727,0.000542428779101304,8.89004235788,46089.0
为啥,0.004786513104276509,0.0005858230814294083,8.170577869,46089.0
野兽,0.004740637572819544,0.0005641259302653561,8.40350942668,46089.0
舒服,0.004738495593424679,0.0006292173837575126,7.53077666915,46089.0
耳机,0.0046858429852151265,0.0004990344767731997,9.38981814546,46089.0
100,0.004668919157547353,0.0003905487209529389,11.9547675029,46089.0
龙弟,0.004668919157547353,0.0003905487209529389,11.9547675029,46089.0
G49404,0.004668919157547353,0.0003905487209529389,11.9547675029,46089.0
奇曦,0.004668919157547353,0.0003905487209529389,11.9547675029,46089.0
卡牌,0.004668919157547353,0.0003905487209529389,11.9547675029,46089.0
狮子,0.004620332758350149,0.0005641259302653561,8.1902506346,46089.0
栅栏,0.004607346937847643,0.00047733732560914754,9.65218240993,46089.0
是不是,0.004572394564358523,0.0007810974419058778,5.85380814102,46089.0
狗狗,0.00449551871790666,0.00041224587211699103,10.9049453784,46089.0
棉花,0.004493250412739482,0.000672611686085617,6.68030381525,46089.0
任性,0.004489016166361171,0.0004990344767731997,8.99540287354,46089.0
帝皇,0.004444293558393543,0.0003471544186248346,12.8020653633,46089.0
顺风,0.00443709267399553,0.00047733732560914754,9.29550746599,46089.0
以后,0.004430859348437155,0.0010197661047104515,4.34497609596,46089.0
名字,0.004424119288339517,0.0007160059884137212,6.17888587516,46089.0
zan,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
知秋哥,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
599,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
达浪,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
90812,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
UU,0.004409534759905834,0.0003688515697888867,11.9547675029,46089.0
一点,0.004326488681885265,0.0008895831977261385,4.86350089901,46089.0
老哥,0.0042684727665000324,0.00045564017444509535,9.36807815882,46089.0
有点,0.004251435591974224,0.0007594002907418256,5.5984118571,46089.0
拥有,0.004239356647600077,0.0007810974419058778,5.42743634809,46089.0
卧槽,0.004222471460174879,0.00030376011629673025,13.900677652,46089.0
大叔,0.004215735118894314,0.00047733732560914754,8.83177344976,46089.0
通知,0.004195576449141444,0.0006943088372496692,6.04281009264,46089.0
陈年,0.004182341892829091,0.0004339430232810432,9.63799777493,46089.0
时间,0.004160176240005642,0.0010197661047104515,4.07953963246,46089.0
唐一郎,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
T恤,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
