word,tf-idf,tf,idf,words_num
花花,0.247048957700916,0.025954198473282442,9.5186510173,655.0
tx,0.18251553439541984,0.015267175572519083,11.9547675029,655.0
哈哈哈,0.1805977352819542,0.0183206106870229,9.85762638414,655.0
小姐姐,0.1337415008187786,0.010687022900763359,12.5143832909,655.0
hx,0.1277608740767939,0.010687022900763359,11.9547675029,655.0
睡觉,0.09663256364441221,0.013740458015267175,7.03270324301,655.0
剑灵,0.09125776719770992,0.007633587786259542,11.9547675029,655.0
我来,0.09125776719770992,0.007633587786259542,11.9547675029,655.0
游戏,0.0878038138249771,0.012213740458015267,7.18893725692,655.0
挂机,0.0750610060427481,0.0061068702290076335,12.2912397395,655.0
拳师,0.07394759195541985,0.0061068702290076335,12.1089181827,655.0
新本,0.07300621375816793,0.0061068702290076335,11.9547675029,655.0
14,0.07300621375816793,0.0061068702290076335,11.9547675029,655.0
12,0.07300621375816793,0.0061068702290076335,11.9547675029,655.0
一起,0.06694322383360306,0.013740458015267175,4.87197906789,655.0
直播间,0.06629713107969465,0.0061068702290076335,10.8561552143,655.0
早点,0.06378244433206107,0.007633587786259542,8.3555002075,655.0
今天,0.060972436968916036,0.012213740458015267,4.99211827683,655.0
休息,0.057499563714137406,0.00916030534351145,6.27703570546,655.0
直播,0.055602364008427475,0.0061068702290076335,9.10488710638,655.0
gd,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
..,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
LOL,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
死替,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
dk,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
玩剑,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
苏总,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
zs,0.054754660318625956,0.004580152671755725,11.9547675029,655.0
下载,0.05456799447198473,0.007633587786259542,7.14840727583,655.0
真的,0.05160679973468703,0.00916030534351145,5.63374230437,655.0
护理,0.05136940412714503,0.0061068702290076335,8.41173992582,655.0
我姐,0.04911125414473282,0.004580152671755725,10.7226238216,655.0
倾慕,0.04824449689465649,0.004580152671755725,10.533381822,655.0
维护,0.047269213623816794,0.007633587786259542,6.19226698472,655.0
打个,0.0466631828269313,0.0061068702290076335,7.64109618791,655.0
换衣服,0.04565886421030535,0.004580152671755725,9.96885201925,655.0
中午,0.04272934591993893,0.0061068702290076335,6.99693039439,655.0
五本,0.04244481725801527,0.0030534351145038168,13.900677652,655.0
点玩,0.04244481725801527,0.0030534351145038168,13.900677652,655.0
掉线,0.04244481725801527,0.0030534351145038168,13.900677652,655.0
更新,0.04064571667566412,0.0061068702290076335,6.65573610564,655.0
声音,0.04062461893259542,0.007633587786259542,5.32182508017,655.0
经验值,0.04032833731725191,0.0030534351145038168,13.2075304714,655.0
带不带,0.04032833731725191,0.0030534351145038168,13.2075304714,655.0
好巧,0.039090275918473284,0.0030534351145038168,12.8020653633,655.0
几点,0.03896358827001527,0.004580152671755725,8.50705010562,655.0
报错,0.03821185737679389,0.0030534351145038168,12.5143832909,655.0
后面,0.03726005651151145,0.0061068702290076335,6.10133425376,655.0
同意,0.03663920977087023,0.0061068702290076335,5.99967059998,655.0
556,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
我要,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
20,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
就查,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
QQ,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
不块,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
木有,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
SL,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
还谢,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
能点,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
眯会,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
刚下,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
清本,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
放完,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
chidebuchiji3333,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
主播,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
雨里,0.036503106879083966,0.0030534351145038168,11.9547675029,655.0
